Source,CH1
Second,Volt
-0.00000005000,7.60000,
-0.00000004900,7.60000,
-0.00000004800,7.60000,
-0.00000004700,7.40000,
-0.00000004600,7.60000,
-0.00000004500,7.60000,
-0.00000004400,7.60000,
-0.00000004300,7.40000,
-0.00000004200,7.60000,
-0.00000004100,7.20000,
-0.00000004000,7.60000,
-0.00000003900,7.40000,
-0.00000003800,7.40000,
-0.00000003700,7.40000,
-0.00000003600,7.60000,
-0.00000003500,7.40000,
-0.00000003400,7.40000,
-0.00000003300,7.20000,
-0.00000003200,7.20000,
-0.00000003100,7.20000,
-0.00000003000,7.20000,
-0.00000002900,7.40000,
-0.00000002800,7.00000,
-0.00000002700,7.00000,
-0.00000002600,7.00000,
-0.00000002500,6.60000,
-0.00000002400,6.60000,
-0.00000002300,6.60000,
-0.00000002200,6.60000,
-0.00000002100,6.00000,
-0.00000002000,6.20000,
-0.00000001900,6.00000,
-0.00000001800,5.80000,
-0.00000001700,5.60000,
-0.00000001600,5.40000,
-0.00000001500,5.20000,
-0.00000001400,4.80000,
-0.00000001300,4.60000,
-0.00000001200,4.60000,
-0.00000001100,4.00000,
-0.00000001000,4.00000,
-0.00000000900,3.60000,
-0.00000000800,3.20000,
-0.00000000700,3.00000,
-0.00000000600,2.80000,
-0.00000000500,2.20000,
-0.00000000400,2.00000,
-0.00000000300,1.40000,
-0.00000000200,1.40000,
-0.00000000100,0.80000,
 0.00000000000,0.60000,
 0.00000000100,0.20000,
 0.00000000200,0.00,
 0.00000000300,-0.40000,
 0.00000000400,-0.60000,
 0.00000000500,-0.80000,
 0.00000000600,-1.00000,
 0.00000000700,-1.60000,
 0.00000000800,-1.40000,
 0.00000000900,-2.00000,
 0.00000001000,-2.20000,
 0.00000001100,-2.40000,
 0.00000001200,-2.60000,
 0.00000001300,-3.00000,
 0.00000001400,-3.20000,
 0.00000001500,-3.40000,
 0.00000001600,-3.40000,
 0.00000001700,-3.80000,
 0.00000001800,-3.80000,
 0.00000001900,-4.20000,
 0.00000002000,-4.20000,
 0.00000002100,-4.40000,
 0.00000002200,-4.40000,
 0.00000002300,-4.80000,
 0.00000002400,-4.60000,
 0.00000002500,-4.80000,
 0.00000002600,-4.80000,
 0.00000002700,-5.00000,
 0.00000002800,-5.00000,
 0.00000002900,-5.20000,
 0.00000003000,-5.40000,
 0.00000003100,-5.20000,
 0.00000003200,-5.20000,
 0.00000003300,-5.40000,
 0.00000003400,-5.20000,
 0.00000003500,-5.40000,
 0.00000003600,-5.20000,
 0.00000003700,-5.40000,
 0.00000003800,-5.40000,
 0.00000003900,-5.60000,
 0.00000004000,-5.80000,
 0.00000004100,-5.60000,
 0.00000004200,-5.40000,
 0.00000004300,-5.60000,
 0.00000004400,-5.40000,
 0.00000004500,-5.60000,
 0.00000004600,-5.20000,
 0.00000004700,-5.60000,
 0.00000004800,-5.40000,
 0.00000004900,-5.60000,
 0.00000005000,-5.80000,
 0.00000005100,-5.60000,
 0.00000005200,-5.40000,
 0.00000005300,-5.40000,
 0.00000005400,-5.20000,
 0.00000005500,-5.60000,
 0.00000005600,-5.20000,
 0.00000005700,-5.60000,
 0.00000005800,-5.40000,
 0.00000005900,-5.40000,
 0.00000006000,-5.60000,
 0.00000006100,-5.40000,
 0.00000006200,-5.40000,
 0.00000006300,-5.40000,
 0.00000006400,-5.40000,
 0.00000006500,-5.60000,
 0.00000006600,-5.20000,
 0.00000006700,-5.40000,
 0.00000006800,-5.40000,
 0.00000006900,-5.40000,
 0.00000007000,-5.60000,
 0.00000007100,-5.40000,
 0.00000007200,-5.40000,
 0.00000007300,-5.40000,
 0.00000007400,-5.20000,
 0.00000007500,-5.60000,
 0.00000007600,-5.40000,
 0.00000007700,-5.60000,
 0.00000007800,-5.40000,
 0.00000007900,-5.40000,
 0.00000008000,-5.60000,
 0.00000008100,-5.40000,
 0.00000008200,-5.20000,
 0.00000008300,-5.40000,
 0.00000008400,-5.20000,
 0.00000008500,-5.40000,
 0.00000008600,-5.20000,
 0.00000008700,-5.40000,
 0.00000008800,-5.20000,
 0.00000008900,-5.40000,
 0.00000009000,-5.60000,
 0.00000009100,-5.40000,
 0.00000009200,-5.20000,
 0.00000009300,-5.40000,
 0.00000009400,-5.20000,
 0.00000009500,-5.40000,
 0.00000009600,-5.20000,
 0.00000009700,-5.40000,
 0.00000009800,-5.20000,
 0.00000009900,-5.40000,
