Source,CH1
Second,Volt
-0.00000005000,5.00000,
-0.00000004900,5.00000,
-0.00000004800,5.20000,
-0.00000004700,5.00000,
-0.00000004600,5.20000,
-0.00000004500,5.20000,
-0.00000004400,5.20000,
-0.00000004300,5.00000,
-0.00000004200,5.20000,
-0.00000004100,5.00000,
-0.00000004000,5.20000,
-0.00000003900,5.20000,
-0.00000003800,5.00000,
-0.00000003700,5.20000,
-0.00000003600,5.00000,
-0.00000003500,5.00000,
-0.00000003400,5.00000,
-0.00000003300,5.20000,
-0.00000003200,5.00000,
-0.00000003100,4.80000,
-0.00000003000,5.00000,
-0.00000002900,4.80000,
-0.00000002800,5.00000,
-0.00000002700,4.80000,
-0.00000002600,4.80000,
-0.00000002500,4.80000,
-0.00000002400,4.80000,
-0.00000002300,4.60000,
-0.00000002200,4.80000,
-0.00000002100,4.60000,
-0.00000002000,4.40000,
-0.00000001900,4.60000,
-0.00000001800,4.40000,
-0.00000001700,4.40000,
-0.00000001600,4.00000,
-0.00000001500,4.20000,
-0.00000001400,3.80000,
-0.00000001300,3.60000,
-0.00000001200,3.40000,
-0.00000001100,3.40000,
-0.00000001000,2.80000,
-0.00000000900,2.80000,
-0.00000000800,2.60000,
-0.00000000700,2.40000,
-0.00000000600,2.20000,
-0.00000000500,2.00000,
-0.00000000400,1.60000,
-0.00000000300,1.40000,
-0.00000000200,1.20000,
-0.00000000100,1.00000,
 0.00000000000,0.60000,
 0.00000000100,0.40000,
 0.00000000200,0.20000,
 0.00000000300,-0.20000,
 0.00000000400,-0.40000,
 0.00000000500,-0.40000,
 0.00000000600,-0.80000,
 0.00000000700,-1.00000,
 0.00000000800,-1.40000,
 0.00000000900,-1.40000,
 0.00000001000,-1.60000,
 0.00000001100,-1.80000,
 0.00000001200,-2.20000,
 0.00000001300,-2.20000,
 0.00000001400,-2.60000,
 0.00000001500,-2.60000,
 0.00000001600,-3.00000,
 0.00000001700,-3.20000,
 0.00000001800,-3.40000,
 0.00000001900,-3.20000,
 0.00000002000,-3.80000,
 0.00000002100,-3.80000,
 0.00000002200,-4.00000,
 0.00000002300,-4.00000,
 0.00000002400,-4.20000,
 0.00000002500,-4.20000,
 0.00000002600,-4.40000,
 0.00000002700,-4.40000,
 0.00000002800,-4.60000,
 0.00000002900,-4.40000,
 0.00000003000,-4.60000,
 0.00000003100,-4.80000,
 0.00000003200,-4.60000,
 0.00000003300,-4.60000,
 0.00000003400,-4.80000,
 0.00000003500,-4.60000,
 0.00000003600,-4.80000,
 0.00000003700,-4.80000,
 0.00000003800,-5.00000,
 0.00000003900,-4.80000,
 0.00000004000,-5.00000,
 0.00000004100,-5.20000,
 0.00000004200,-4.80000,
 0.00000004300,-4.80000,
 0.00000004400,-5.00000,
 0.00000004500,-4.80000,
 0.00000004600,-5.00000,
 0.00000004700,-4.60000,
 0.00000004800,-5.00000,
 0.00000004900,-4.80000,
 0.00000005000,-5.00000,
 0.00000005100,-5.40000,
 0.00000005200,-5.00000,
 0.00000005300,-4.80000,
 0.00000005400,-5.00000,
 0.00000005500,-4.80000,
 0.00000005600,-5.00000,
 0.00000005700,-4.80000,
 0.00000005800,-5.20000,
 0.00000005900,-5.00000,
 0.00000006000,-5.00000,
 0.00000006100,-5.20000,
 0.00000006200,-5.00000,
 0.00000006300,-4.80000,
 0.00000006400,-5.00000,
 0.00000006500,-4.80000,
 0.00000006600,-5.00000,
 0.00000006700,-4.80000,
 0.00000006800,-5.20000,
 0.00000006900,-5.00000,
 0.00000007000,-5.00000,
 0.00000007100,-5.20000,
 0.00000007200,-5.00000,
 0.00000007300,-4.80000,
 0.00000007400,-5.00000,
 0.00000007500,-4.80000,
 0.00000007600,-5.00000,
 0.00000007700,-4.80000,
 0.00000007800,-5.00000,
 0.00000007900,-5.00000,
 0.00000008000,-5.00000,
 0.00000008100,-5.20000,
 0.00000008200,-5.00000,
 0.00000008300,-4.80000,
 0.00000008400,-4.80000,
 0.00000008500,-4.80000,
 0.00000008600,-5.00000,
 0.00000008700,-4.80000,
 0.00000008800,-5.00000,
 0.00000008900,-4.80000,
 0.00000009000,-5.00000,
 0.00000009100,-5.20000,
 0.00000009200,-4.80000,
 0.00000009300,-4.80000,
 0.00000009400,-4.80000,
 0.00000009500,-4.60000,
 0.00000009600,-5.00000,
 0.00000009700,-4.80000,
 0.00000009800,-5.00000,
 0.00000009900,-4.80000,
 0.00000010000,-5.00000,
 0.00000010100,-5.00000,
 0.00000010200,-5.00000,
 0.00000010300,-5.00000,
 0.00000010400,-5.00000,
 0.00000010500,-4.80000,
 0.00000010600,-5.00000,
 0.00000010700,-4.80000,
 0.00000010800,-5.00000,
 0.00000010900,-4.80000,
 0.00000011000,-5.00000,
 0.00000011100,-5.20000,
 0.00000011200,-5.20000,
 0.00000011300,-5.00000,
 0.00000011400,-5.00000,
 0.00000011500,-4.80000,
 0.00000011600,-5.20000,
 0.00000011700,-4.80000,
 0.00000011800,-5.00000,
 0.00000011900,-5.00000,
 0.00000012000,-5.20000,
 0.00000012100,-5.20000,
 0.00000012200,-5.20000,
 0.00000012300,-5.00000,
 0.00000012400,-5.00000,
 0.00000012500,-5.00000,
 0.00000012600,-5.20000,
 0.00000012700,-5.20000,
 0.00000012800,-5.00000,
 0.00000012900,-5.00000,
 0.00000013000,-5.20000,
 0.00000013100,-5.20000,
 0.00000013200,-5.20000,
 0.00000013300,-5.00000,
 0.00000013400,-5.00000,
 0.00000013500,-4.80000,
 0.00000013600,-5.40000,
 0.00000013700,-5.00000,
 0.00000013800,-5.00000,
 0.00000013900,-5.00000,
 0.00000014000,-5.00000,
 0.00000014100,-5.20000,
 0.00000014200,-5.00000,
 0.00000014300,-5.00000,
 0.00000014400,-5.00000,
 0.00000014500,-4.80000,
 0.00000014600,-5.20000,
 0.00000014700,-4.80000,
 0.00000014800,-5.00000,
 0.00000014900,-4.80000,
 0.00000015000,-5.00000,
 0.00000015100,-5.20000,
 0.00000015200,-5.00000,
 0.00000015300,-5.00000,
 0.00000015400,-5.00000,
 0.00000015500,-4.80000,
 0.00000015600,-5.00000,
 0.00000015700,-4.80000,
 0.00000015800,-5.00000,
 0.00000015900,-4.80000,
 0.00000016000,-5.00000,
 0.00000016100,-5.20000,
 0.00000016200,-5.00000,
 0.00000016300,-4.80000,
 0.00000016400,-4.80000,
 0.00000016500,-4.80000,
 0.00000016600,-5.00000,
 0.00000016700,-4.80000,
 0.00000016800,-5.00000,
 0.00000016900,-4.80000,
 0.00000017000,-4.80000,
 0.00000017100,-5.00000,
 0.00000017200,-4.80000,
 0.00000017300,-5.00000,
 0.00000017400,-5.00000,
 0.00000017500,-4.60000,
 0.00000017600,-5.00000,
 0.00000017700,-4.80000,
 0.00000017800,-5.00000,
 0.00000017900,-5.00000,
 0.00000018000,-4.80000,
 0.00000018100,-5.20000,
 0.00000018200,-4.80000,
 0.00000018300,-4.80000,
 0.00000018400,-5.00000,
 0.00000018500,-4.60000,
 0.00000018600,-5.00000,
 0.00000018700,-5.00000,
 0.00000018800,-5.00000,
 0.00000018900,-4.80000,
 0.00000019000,-5.00000,
 0.00000019100,-5.20000,
 0.00000019200,-5.00000,
 0.00000019300,-5.00000,
 0.00000019400,-5.00000,
 0.00000019500,-4.80000,
 0.00000019600,-5.20000,
 0.00000019700,-4.80000,
 0.00000019800,-5.00000,
 0.00000019900,-5.00000,
 0.00000020000,-5.00000,
 0.00000020100,-5.20000,
 0.00000020200,-5.20000,
 0.00000020300,-5.00000,
 0.00000020400,-5.00000,
 0.00000020500,-5.00000,
 0.00000020600,-5.40000,
 0.00000020700,-5.00000,
 0.00000020800,-5.00000,
 0.00000020900,-5.00000,
 0.00000021000,-5.20000,
 0.00000021100,-5.20000,
 0.00000021200,-5.00000,
 0.00000021300,-5.00000,
 0.00000021400,-5.00000,
 0.00000021500,-4.80000,
 0.00000021600,-5.00000,
 0.00000021700,-4.80000,
 0.00000021800,-5.00000,
 0.00000021900,-4.80000,
 0.00000022000,-5.00000,
 0.00000022100,-5.20000,
 0.00000022200,-5.00000,
 0.00000022300,-5.00000,
 0.00000022400,-5.00000,
 0.00000022500,-4.80000,
 0.00000022600,-5.00000,
 0.00000022700,-4.80000,
 0.00000022800,-5.00000,
