Source,CH1
Second,Volt
 0.00039800000,0.56800,
 0.00039808000,0.56000,
 0.00039816000,0.56800,
 0.00039824000,0.56000,
 0.00039832000,0.56800,
 0.00039840000,0.56800,
 0.00039847997,0.56800,
 0.00039856000,0.56800,
 0.00039864000,0.56000,
 0.00039872000,0.56000,
 0.00039880000,0.56800,
 0.00039888000,0.56800,
 0.00039896000,0.56800,
 0.00039904000,0.56800,
 0.00039912000,0.56800,
 0.00039919997,0.56800,
 0.00039928000,0.56800,
 0.00039936000,0.56800,
 0.00039944000,0.56800,
 0.00039952000,0.56800,
 0.00039960000,0.56800,
 0.00039968000,0.56800,
 0.00039976000,0.57600,
 0.00039984000,0.56800,
 0.00039991997,0.57600,
 0.00040000000,0.56800,
 0.00040008000,0.57600,
 0.00040016000,0.56800,
 0.00040024000,0.56800,
 0.00040032000,0.56800,
 0.00040040000,0.56800,
 0.00040048000,0.56800,
 0.00040056000,0.56800,
 0.00040063997,0.56800,
 0.00040072000,0.56800,
 0.00040080000,0.56800,
 0.00040088000,0.56000,
 0.00040096000,0.56800,
 0.00040104000,0.56800,
 0.00040112000,0.56800,
 0.00040120000,0.56800,
 0.00040128000,0.57600,
 0.00040136000,0.56800,
 0.00040144000,0.56800,
 0.00040152000,0.56800,
 0.00040160000,0.56800,
 0.00040168000,0.56800,
 0.00040176000,0.57600,
 0.00040184000,0.56800,
 0.00040192000,0.57600,
 0.00040200000,0.56800,
 0.00040208000,0.56800,
 0.00040216000,0.56800,
 0.00040224000,0.56800,
 0.00040232000,0.56800,
 0.00040240000,0.56800,
 0.00040248000,0.56800,
 0.00040256000,0.56800,
 0.00040264000,0.57600,
 0.00040272000,0.56800,
 0.00040280000,0.56800,
 0.00040288000,0.56800,
 0.00040296000,0.56800,
 0.00040304000,0.57600,
 0.00040312000,0.56800,
 0.00040320000,0.57600,
 0.00040328000,0.56800,
 0.00040336000,0.57600,
 0.00040344000,0.56800,
 0.00040352000,0.56800,
 0.00040360000,0.56800,
 0.00040368000,0.56800,
 0.00040376000,0.56800,
 0.00040384000,0.57600,
 0.00040392000,0.57600,
 0.00040400000,0.56800,
 0.00040408000,0.57600,
 0.00040416000,0.56800,
 0.00040424000,0.57600,
 0.00040432000,0.56000,
 0.00040440000,0.56000,
 0.00040448000,0.56800,
 0.00040456000,0.56800,
 0.00040464000,0.56800,
 0.00040472000,0.56800,
 0.00040480000,0.56800,
 0.00040488000,0.56800,
 0.00040496000,0.56800,
 0.00040504000,0.56800,
 0.00040512000,0.56800,
 0.00040520000,0.56800,
 0.00040528000,0.56800,
 0.00040535997,0.56800,
 0.00040544000,0.57600,
 0.00040552000,0.56800,
 0.00040560000,0.56800,
 0.00040568000,0.56800,
 0.00040576000,0.56800,
 0.00040584000,0.56800,
 0.00040592000,0.57600,
 0.00040600000,0.57600,
 0.00040607997,0.57600,
 0.00040616000,0.57600,
 0.00040624000,0.56800,
 0.00040632000,0.56800,
 0.00040640000,0.56800,
 0.00040648000,0.56800,
 0.00040656000,0.56800,
 0.00040664000,0.56800,
 0.00040672000,0.57600,
 0.00040679997,0.56800,
 0.00040688000,0.56800,
 0.00040696000,0.57600,
 0.00040704000,0.56800,
 0.00040712000,0.56800,
 0.00040720000,0.56800,
 0.00040728000,0.57600,
 0.00040736000,0.56800,
 0.00040744000,0.56800,
 0.00040751997,0.56800,
 0.00040760000,0.56000,
 0.00040768000,0.56000,
 0.00040776000,0.56800,
 0.00040784000,0.56800,
 0.00040792000,0.56800,
 0.00040800000,0.56800,
 0.00040808000,0.56800,
 0.00040816000,0.56800,
 0.00040824000,0.56800,
 0.00040832000,0.56800,
 0.00040840000,0.56000,
 0.00040848000,0.56800,
 0.00040856000,0.56800,
 0.00040864000,0.56800,
 0.00040872000,0.56800,
 0.00040880000,0.57600,
 0.00040888000,0.56800,
 0.00040896000,0.56800,
 0.00040904000,0.56800,
 0.00040912000,0.56800,
 0.00040920000,0.56800,
 0.00040928000,0.56800,
 0.00040936000,0.56800,
 0.00040944000,0.56800,
 0.00040952000,0.56800,
 0.00040960000,0.57600,
 0.00040968000,0.56800,
 0.00040976000,0.56800,
 0.00040984000,0.56800,
 0.00040992000,0.57600,
 0.00041000000,0.57600,
 0.00041008000,0.57600,
 0.00041016000,0.57600,
