Source,CH1
Second,Volt
 0.00041000000,0.72000,
 0.00041004000,0.72000,
 0.00041008000,0.72000,
 0.00041012000,0.72000,
 0.00041016000,0.72000,
 0.00041020000,0.72000,
 0.00041024000,0.72000,
 0.00041028000,0.72000,
 0.00041032000,0.72000,
 0.00041036000,0.72000,
 0.00041040000,0.72000,
 0.00041044000,0.72000,
 0.00041048000,0.72000,
 0.00041052000,0.72000,
 0.00041056000,0.80000,
 0.00041059997,0.72000,
 0.00041064000,0.72000,
 0.00041068000,0.72000,
 0.00041072000,0.72000,
 0.00041076000,0.72000,
 0.00041080000,0.72000,
 0.00041084000,0.72000,
 0.00041088000,0.72000,
 0.00041092000,0.72000,
 0.00041096000,0.72000,
 0.00041100000,0.72000,
 0.00041104000,0.72000,
 0.00041108000,0.72000,
 0.00041112000,0.72000,
 0.00041116000,0.72000,
 0.00041120000,0.72000,
 0.00041124000,0.72000,
 0.00041128000,0.72000,
 0.00041131997,0.72000,
 0.00041136000,0.80000,
 0.00041140000,0.72000,
 0.00041144000,0.72000,
 0.00041148000,0.80000,
 0.00041152000,0.72000,
 0.00041156000,0.80000,
 0.00041160000,0.72000,
 0.00041164000,0.72000,
 0.00041168000,0.72000,
 0.00041172000,0.72000,
 0.00041176000,0.72000,
 0.00041180000,0.72000,
 0.00041184000,0.72000,
 0.00041188000,0.72000,
 0.00041192000,0.72000,
 0.00041196000,0.80000,
 0.00041200000,0.72000,
 0.00041204000,0.72000,
 0.00041208000,0.72000,
 0.00041212000,0.72000,
 0.00041216000,0.72000,
 0.00041220000,0.80000,
 0.00041223997,0.80000,
 0.00041228000,0.72000,
 0.00041232000,0.72000,
 0.00041236000,0.72000,
 0.00041240000,0.72000,
 0.00041244000,0.72000,
 0.00041248000,0.80000,
 0.00041252000,0.80000,
 0.00041256000,0.72000,
 0.00041260000,0.72000,
 0.00041264000,0.72000,
 0.00041268000,0.80000,
 0.00041272000,0.72000,
 0.00041276000,0.72000,
 0.00041280000,0.72000,
 0.00041284000,0.72000,
 0.00041288000,0.80000,
 0.00041292000,0.72000,
 0.00041295997,0.72000,
 0.00041300000,0.72000,
 0.00041304000,0.72000,
 0.00041308000,0.72000,
 0.00041312000,0.80000,
 0.00041316000,0.72000,
 0.00041320000,0.72000,
 0.00041324000,0.72000,
 0.00041328000,0.72000,
 0.00041332000,0.72000,
 0.00041336000,0.72000,
 0.00041340000,0.72000,
 0.00041344000,0.72000,
 0.00041348000,0.72000,
 0.00041352000,0.72000,
 0.00041356000,0.72000,
 0.00041360000,0.72000,
 0.00041364000,0.72000,
 0.00041367997,0.72000,
 0.00041372000,0.80000,
 0.00041376000,0.72000,
 0.00041380000,0.72000,
 0.00041384000,0.72000,
 0.00041388000,0.72000,
 0.00041392000,0.72000,
 0.00041396000,0.72000,
 0.00041400000,0.72000,
 0.00041404000,0.72000,
 0.00041408000,0.72000,
 0.00041412000,0.72000,
 0.00041416000,0.72000,
 0.00041420000,0.80000,
 0.00041424000,0.72000,
 0.00041428000,0.72000,
 0.00041432000,0.72000,
 0.00041436000,0.72000,
 0.00041439997,0.72000,
 0.00041444000,0.72000,
 0.00041448000,0.72000,
 0.00041452000,0.72000,
 0.00041456000,0.72000,
 0.00041460000,0.72000,
 0.00041464000,0.72000,
 0.00041468000,0.80000,
 0.00041472000,0.72000,
 0.00041476000,0.72000,
 0.00041480000,0.72000,
 0.00041484000,0.72000,
 0.00041488000,0.72000,
 0.00041492000,0.72000,
 0.00041496000,0.72000,
 0.00041500000,0.72000,
 0.00041504000,0.72000,
 0.00041508000,0.72000,
 0.00041512000,0.72000,
 0.00041516000,0.72000,
 0.00041520000,0.80000,
 0.00041524000,0.72000,
 0.00041528000,0.72000,
 0.00041531997,0.72000,
 0.00041536000,0.80000,
 0.00041540000,0.72000,
 0.00041544000,0.72000,
 0.00041548000,0.80000,
 0.00041552000,0.72000,
 0.00041556000,0.80000,
 0.00041560000,0.72000,
 0.00041564000,0.72000,
 0.00041568000,0.72000,
 0.00041572000,0.72000,
 0.00041576000,0.72000,
 0.00041580000,0.72000,
 0.00041584000,0.72000,
 0.00041588000,0.72000,
 0.00041592000,0.80000,
 0.00041596000,0.72000,
 0.00041600000,0.80000,
 0.00041603997,0.72000,
 0.00041608000,0.72000,
 0.00041612000,0.72000,
 0.00041616000,0.72000,
 0.00041620000,0.72000,
 0.00041624000,0.72000,
 0.00041628000,0.72000,
 0.00041632000,0.72000,
 0.00041636000,0.72000,
 0.00041640000,0.72000,
 0.00041644000,0.72000,
 0.00041648000,0.72000,
 0.00041652000,0.72000,
 0.00041656000,0.72000,
 0.00041660000,0.72000,
 0.00041664000,0.72000,
 0.00041668000,0.72000,
 0.00041672000,0.72000,
 0.00041675997,0.80000,
 0.00041680000,0.72000,
 0.00041684000,0.72000,
 0.00041688000,0.72000,
 0.00041692000,0.72000,
 0.00041696000,0.80000,
 0.00041700000,0.72000,
 0.00041704000,0.72000,
 0.00041708000,0.72000,
 0.00041712000,0.80000,
 0.00041716000,0.72000,
 0.00041720000,0.72000,
 0.00041724000,0.72000,
 0.00041728000,0.72000,
 0.00041732000,0.72000,
 0.00041736000,0.72000,
 0.00041740000,0.72000,
 0.00041744000,0.72000,
 0.00041747997,0.72000,
 0.00041752000,0.72000,
 0.00041756000,0.72000,
 0.00041760000,0.72000,
 0.00041764000,0.72000,
 0.00041768000,0.72000,
 0.00041772000,0.72000,
 0.00041776000,0.72000,
 0.00041780000,0.72000,
 0.00041784000,0.72000,
 0.00041788000,0.80000,
 0.00041792000,0.80000,
 0.00041796000,0.80000,
 0.00041800000,0.72000,
 0.00041804000,0.72000,
 0.00041808000,0.72000,
 0.00041812000,0.72000,
 0.00041816000,0.72000,
 0.00041819997,0.72000,
 0.00041824000,0.72000,
 0.00041828000,0.72000,
 0.00041832000,0.72000,
 0.00041836000,0.72000,
 0.00041840000,0.72000,
 0.00041844000,0.72000,
 0.00041848000,0.72000,
 0.00041852000,0.72000,
 0.00041856000,0.72000,
 0.00041860000,0.72000,
 0.00041864000,0.72000,
 0.00041868000,0.72000,
 0.00041872000,0.72000,
 0.00041876000,0.72000,
 0.00041880000,0.72000,
 0.00041884000,0.72000,
 0.00041888000,0.72000,
 0.00041892000,0.72000,
 0.00041896000,0.72000,
 0.00041900000,0.72000,
 0.00041904000,0.72000,
 0.00041908000,0.72000,
 0.00041911997,0.72000,
 0.00041916000,0.72000,
 0.00041920000,0.72000,
 0.00041924000,0.72000,
 0.00041928000,0.80000,
 0.00041932000,0.72000,
 0.00041936000,0.72000,
 0.00041940000,0.80000,
 0.00041944000,0.72000,
 0.00041948000,0.72000,
 0.00041952000,0.72000,
 0.00041956000,0.72000,
 0.00041960000,0.72000,
 0.00041964000,0.72000,
 0.00041968000,0.72000,
 0.00041972000,0.72000,
 0.00041976000,0.72000,
 0.00041980000,0.72000,
 0.00041983997,0.72000,
 0.00041988000,0.72000,
 0.00041992000,0.72000,
 0.00041996000,0.72000,
 0.00042000000,0.72000,
 0.00042004000,0.72000,
 0.00042008000,0.72000,
 0.00042012000,0.72000,
 0.00042016000,0.72000,
 0.00042020000,0.72000,
 0.00042024000,0.72000,
 0.00042028000,0.72000,
 0.00042032000,0.72000,
 0.00042036000,0.80000,
 0.00042040000,0.72000,
 0.00042044000,0.72000,
 0.00042048000,0.72000,
 0.00042052000,0.72000,
 0.00042055997,0.72000,
 0.00042060000,0.72000,
 0.00042064000,0.72000,
 0.00042068000,0.72000,
 0.00042072000,0.72000,
 0.00042076000,0.72000,
 0.00042080000,0.72000,
 0.00042084000,0.72000,
 0.00042088000,0.72000,
 0.00042092000,0.72000,
 0.00042096000,0.72000,
 0.00042100000,0.72000,
 0.00042104000,0.72000,
 0.00042108000,0.72000,
 0.00042112000,0.72000,
 0.00042116000,0.72000,
 0.00042120000,0.72000,
 0.00042124000,0.72000,
 0.00042127997,0.72000,
 0.00042132000,0.72000,
 0.00042136000,0.72000,
 0.00042140000,0.72000,
 0.00042144000,0.72000,
 0.00042148000,0.72000,
 0.00042152000,0.72000,
 0.00042156000,0.72000,
