Source,CH1
Second,Volt
 0.00010000001,0.68800,
 0.00010020000,0.69600,
 0.00010040000,0.69600,
 0.00010060000,0.69600,
 0.00010080001,0.69600,
 0.00010100000,0.69600,
 0.00010120000,0.69600,
 0.00010140000,0.69600,
 0.00010160000,0.68800,
 0.00010180001,0.69600,
 0.00010200000,0.68800,
 0.00010220000,0.68800,
 0.00010240000,0.69600,
 0.00010260000,0.69600,
 0.00010280001,0.69600,
 0.00010300000,0.68800,
 0.00010320000,0.69600,
 0.00010340000,0.69600,
 0.00010360000,0.69600,
 0.00010380001,0.69600,
 0.00010400000,0.69600,
 0.00010420000,0.69600,
 0.00010440000,0.69600,
 0.00010460001,0.68800,
 0.00010480000,0.68800,
 0.00010500000,0.68800,
 0.00010520000,0.69600,
 0.00010540000,0.69600,
 0.00010560000,0.69600,
 0.00010580000,0.68800,
 0.00010600000,0.69600,
 0.00010620000,0.69600,
 0.00010640000,0.69600,
 0.00010660000,0.69600,
 0.00010680000,0.69600,
 0.00010700000,0.69600,
 0.00010720000,0.69600,
 0.00010740000,0.68800,
 0.00010760000,0.69600,
 0.00010780000,0.69600,
 0.00010800000,0.68800,
 0.00010820000,0.69600,
 0.00010840000,0.69600,
 0.00010860000,0.69600,
 0.00010880000,0.69600,
 0.00010900000,0.69600,
 0.00010920000,0.69600,
 0.00010940000,0.69600,
 0.00010960000,0.69600,
 0.00010980000,0.69600,
 0.00011000000,0.69600,
 0.00011020000,0.69600,
 0.00011040000,0.68800,
 0.00011060000,0.69600,
 0.00011080000,0.68800,
 0.00011100000,0.69600,
 0.00011120000,0.69600,
 0.00011140000,0.69600,
 0.00011160000,0.68800,
 0.00011180000,0.69600,
 0.00011200000,0.69600,
 0.00011220000,0.69600,
 0.00011240000,0.69600,
 0.00011260000,0.69600,
 0.00011280000,0.69600,
 0.00011300000,0.68800,
 0.00011320000,0.69600,
 0.00011340000,0.69600,
 0.00011360000,0.68800,
 0.00011380000,0.69600,
 0.00011400000,0.69600,
 0.00011420000,0.68800,
 0.00011440000,0.69600,
 0.00011460000,0.69600,
 0.00011480000,0.69600,
 0.00011500000,0.69600,
 0.00011520000,0.69600,
 0.00011540000,0.69600,
 0.00011560000,0.69600,
 0.00011580000,0.69600,
 0.00011600000,0.69600,
 0.00011620000,0.69600,
 0.00011640000,0.69600,
 0.00011660000,0.69600,
 0.00011680000,0.69600,
 0.00011700000,0.69600,
 0.00011720000,0.69600,
 0.00011740000,0.68800,
 0.00011760000,0.69600,
 0.00011780000,0.68800,
 0.00011800000,0.69600,
 0.00011820000,0.69600,
 0.00011840000,0.69600,
 0.00011860000,0.68800,
 0.00011880000,0.68800,
 0.00011900000,0.68000,
 0.00011920000,0.69600,
 0.00011940000,0.68800,
 0.00011960000,0.69600,
 0.00011980000,0.69600,
 0.00012000000,0.69600,
 0.00012020000,0.69600,
 0.00012040000,0.69600,
 0.00012060000,0.69600,
 0.00012080000,0.69600,
 0.00012100000,0.69600,
 0.00012120000,0.69600,
 0.00012140000,0.69600,
 0.00012160000,0.69600,
 0.00012180000,0.69600,
 0.00012200000,0.69600,
 0.00012220000,0.69600,
 0.00012240000,0.69600,
 0.00012260000,0.69600,
 0.00012280000,0.68800,
 0.00012300001,0.69600,
 0.00012320001,0.69600,
 0.00012340001,0.70400,
